user_id,variant,sessions_14d,retained_30d,revenue_30d,platform
u005480,treatment,11,1,42.72,ios
u005481,treatment,6,1,27.54,ios
u005482,treatment,12,0,80.84,web
u005483,treatment,12,0,22.29,web
u005484,treatment,11,1,36.17,android
u005485,treatment,12,0,46.98,web
u005486,treatment,5,1,31.74,ios
u005487,treatment,8,1,28.36,web
u005488,treatment,12,0,72.18,web
u005489,treatment,9,0,27.26,web
u005490,treatment,9,1,10.15,android
u005491,treatment,13,1,61.17,android
u005492,treatment,10,1,79.37,ios
u005493,treatment,8,0,38.18,android
u005494,treatment,5,1,16.5,android
u005495,treatment,9,1,14.18,android
u005496,treatment,8,1,25.94,web
u005497,treatment,7,0,22.22,ios
u005498,treatment,15,0,40.79,web
u005499,treatment,13,1,40.9,android
u005500,treatment,8,0,75.67,web
u005501,treatment,6,1,44.54,web
u005502,treatment,12,0,29.3,android
u005503,treatment,14,0,63.99,android
u005504,treatment,8,0,41.01,android
u005505,treatment,7,1,37.68,ios
u005506,treatment,7,1,23.38,ios
u005507,treatment,4,0,25.29,android
u005508,treatment,9,1,21.31,android
u005509,treatment,7,1,63.99,ios
u005510,treatment,9,0,58.22,android
u005511,treatment,13,0,63.65,ios
u005512,treatment,8,1,21.7,web
u005513,treatment,8,1,20.97,web
u005514,treatment,4,1,19.63,android
u005515,treatment,11,1,20.79,android
u005516,treatment,12,0,121.19,web
u005517,treatment,13,1,78.71,ios
u005518,treatment,5,1,29.25,android
u005519,treatment,7,1,23.18,web
u005520,treatment,3,1,14.36,android
u005521,treatment,8,0,73.84,android
u005522,treatment,7,1,23.7,android
u005523,treatment,10,0,42.81,web
u005524,treatment,6,0,46.8,web
u005525,treatment,12,1,15.49,ios
u005526,treatment,13,1,55.57,web
u005527,treatment,10,1,49.25,android
u005528,treatment,8,0,76.97,ios
u005529,treatment,6,1,28.91,ios
u005530,treatment,2,0,6.01,web
u005531,treatment,12,1,75.33,ios
u005532,treatment,6,1,33.18,android
u005533,treatment,7,1,21.55,ios
u005534,treatment,8,0,30.53,web
u005535,treatment,6,0,25.83,android
u005536,treatment,7,0,26.4,ios
u005537,treatment,3,0,7.88,android
u005538,treatment,12,0,98.35,android
u005539,treatment,14,1,74.09,android
u005540,treatment,12,1,65.66,android
u005541,treatment,7,0,43.05,ios
u005542,treatment,11,0,43.0,web
u005543,treatment,7,1,27.31,web
u005544,treatment,14,1,67.22,web
u005545,treatment,13,0,71.94,web
u005546,treatment,10,1,39.31,ios
u005547,treatment,14,0,152.41,ios
u005548,treatment,6,1,49.37,android
u005549,treatment,12,0,24.74,android
u005550,treatment,5,0,85.22,ios
u005551,treatment,9,1,16.45,android
u005552,treatment,7,1,14.77,ios
u005553,treatment,7,0,46.81,web
u005554,treatment,9,1,39.06,ios
u005555,treatment,10,1,14.5,android
u005556,treatment,5,1,40.74,android
u005557,treatment,7,1,31.3,android
u005558,treatment,8,1,43.11,web
u005559,treatment,9,1,39.67,web
u005560,treatment,11,0,40.71,ios
u005561,treatment,9,1,149.52,android
u005562,treatment,7,1,31.22,web
u005563,treatment,5,1,27.5,web
u005564,treatment,10,1,54.12,ios
u005565,treatment,8,0,28.81,ios
u005566,treatment,2,0,8.37,android
u005567,treatment,13,0,39.36,android
u005568,treatment,10,0,76.6,android
u005569,treatment,10,0,35.58,web
u005570,treatment,8,0,48.09,ios
u005571,treatment,6,1,22.7,ios
u005572,treatment,6,0,33.63,android
u005573,treatment,4,1,21.96,ios
u005574,treatment,4,1,14.52,web
u005575,treatment,10,0,50.5,web
u005576,treatment,11,1,114.85,android
u005577,treatment,10,0,44.96,android
u005578,treatment,8,0,61.82,android
u005579,treatment,7,1,46.85,web
u005580,treatment,5,1,21.09,web
u005581,treatment,10,1,43.27,web
u005582,treatment,10,0,22.58,android
u005583,treatment,10,1,46.87,android
u005584,treatment,9,1,43.7,ios
u005585,treatment,7,1,20.45,ios
u005586,treatment,10,1,35.39,ios
u005587,treatment,11,0,155.3,web
u005588,treatment,4,1,17.98,android
u005589,treatment,10,0,30.23,android
u005590,treatment,14,1,130.79,ios
u005591,treatment,9,0,58.1,web
u005592,treatment,7,1,35.03,ios
u005593,treatment,16,0,101.08,android
u005594,treatment,5,0,9.11,ios
u005595,treatment,6,1,28.87,web
u005596,treatment,8,0,23.47,ios
u005597,treatment,9,0,40.56,ios
u005598,treatment,11,1,160.47,web
u005599,treatment,15,1,65.78,web
u005600,treatment,12,0,64.59,web
u005601,treatment,11,1,55.27,ios
u005602,treatment,9,0,67.04,android
u005603,treatment,9,0,36.76,web
u005604,treatment,12,1,63.14,web
u005605,treatment,9,1,34.63,android
u005606,treatment,8,0,16.67,ios
u005607,treatment,8,1,20.25,android
u005608,treatment,10,0,61.84,android
u005609,treatment,8,1,22.76,ios
u005610,treatment,13,1,48.08,android
u005611,treatment,4,1,9.52,android
u005612,treatment,8,0,29.25,android
u005613,treatment,9,1,78.41,ios
u005614,treatment,10,0,46.69,ios
u005615,treatment,5,1,31.93,android
u005616,treatment,7,1,27.83,ios
u005617,treatment,6,0,36.13,android
u005618,treatment,8,1,40.12,android
u005619,treatment,7,1,25.47,web
u005620,treatment,6,1,14.91,web
u005621,treatment,10,1,52.18,android
u005622,treatment,11,1,110.08,android
u005623,treatment,13,1,110.19,android
u005624,treatment,5,1,14.74,ios
u005625,treatment,11,1,49.57,ios
u005626,treatment,4,1,36.21,android
u005627,treatment,7,0,20.81,web
u005628,treatment,9,1,96.47,ios
u005629,treatment,8,0,10.75,web
u005630,treatment,6,1,15.89,ios
u005631,treatment,10,0,38.18,web
u005632,treatment,10,1,37.75,android
u005633,treatment,9,0,44.68,android
u005634,treatment,8,0,38.36,android
u005635,treatment,7,1,35.04,web
u005636,treatment,13,0,14.78,android
u005637,treatment,6,1,30.79,ios
u005638,treatment,7,1,78.5,android
u005639,treatment,10,1,63.08,ios
u005640,treatment,15,1,157.44,web
u005641,treatment,10,1,59.86,android
u005642,treatment,11,0,31.93,android
u005643,treatment,11,0,81.71,ios
u005644,treatment,13,1,98.52,ios
u005645,treatment,14,1,85.18,android
u005646,treatment,11,0,79.89,ios
u005647,treatment,7,1,22.69,ios
u005648,treatment,11,0,45.67,android
u005649,treatment,7,1,13.35,ios
u005650,treatment,7,0,40.38,android
u005651,treatment,5,1,22.05,ios
u005652,treatment,10,1,71.73,web
u005653,treatment,10,0,46.55,web
u005654,treatment,10,0,21.05,web
u005655,treatment,9,1,101.87,android
u005656,treatment,9,0,27.51,web
u005657,treatment,3,1,24.33,ios
u005658,treatment,8,0,27.79,ios
u005659,treatment,13,0,52.16,android
u005660,treatment,2,1,7.27,web
u005661,treatment,13,0,125.16,android
u005662,treatment,5,0,21.15,android
u005663,treatment,9,1,62.75,ios
u005664,treatment,9,1,16.99,ios
u005665,treatment,11,0,29.37,web
u005666,treatment,6,1,27.16,android
u005667,treatment,7,1,79.05,android
u005668,treatment,5,0,11.54,android
u005669,treatment,8,0,39.15,android
u005670,treatment,4,1,20.12,web
u005671,treatment,7,0,44.97,android
u005672,treatment,10,1,44.48,web
u005673,treatment,4,0,39.48,web
u005674,treatment,6,0,21.78,ios
u005675,treatment,7,1,30.84,android
u005676,treatment,10,0,131.18,android
u005677,treatment,6,0,22.47,android
u005678,treatment,8,1,87.72,web
u005679,treatment,5,1,33.51,web
u005680,treatment,8,1,32.25,android
u005681,treatment,8,1,44.58,web
u005682,treatment,8,0,19.61,android
u005683,treatment,12,1,34.53,android
u005684,treatment,6,0,41.1,web
u005685,treatment,7,0,32.19,android
u005686,treatment,12,1,68.58,ios
u005687,treatment,7,0,73.87,android
u005688,treatment,9,0,25.3,ios
u005689,treatment,7,1,47.69,ios
u005690,treatment,6,1,28.28,web
u005691,treatment,6,0,10.41,web
u005692,treatment,4,0,4.55,android
u005693,treatment,5,0,35.02,android
u005694,treatment,12,1,37.03,android
u005695,treatment,16,0,90.1,android
u005696,treatment,13,1,33.98,android
u005697,treatment,12,1,87.34,web
u005698,treatment,7,1,28.93,ios
u005699,treatment,7,0,28.99,web
u005700,treatment,13,1,51.98,android
u005701,treatment,8,0,79.45,ios
u005702,treatment,13,0,57.59,android
u005703,treatment,7,0,36.72,android
u005704,treatment,10,0,153.16,ios
u005705,treatment,4,1,7.56,android
u005706,treatment,10,0,57.99,android
u005707,treatment,8,0,25.76,web
u005708,treatment,10,1,33.01,web
u005709,treatment,7,1,25.38,android
u005710,treatment,7,1,47.58,ios
u005711,treatment,9,0,69.87,ios
u005712,treatment,15,0,39.97,android
u005713,treatment,10,0,94.96,android
u005714,treatment,8,0,53.3,web
u005715,treatment,9,0,82.61,ios
u005716,treatment,6,1,13.74,web
u005717,treatment,6,1,36.51,ios
u005718,treatment,17,1,61.48,ios
u005719,treatment,10,1,86.31,android
u005720,treatment,6,0,32.47,ios
u005721,treatment,6,1,22.55,android
u005722,treatment,9,1,31.4,web
u005723,treatment,10,0,45.31,web
u005724,treatment,9,1,19.66,android
u005725,treatment,10,1,46.26,android
u005726,treatment,6,1,28.64,ios
u005727,treatment,8,1,65.77,android
u005728,treatment,8,0,33.62,android
u005729,treatment,10,0,33.83,ios
u005730,treatment,7,1,16.36,web
u005731,treatment,10,1,26.76,android
u005732,treatment,6,1,16.11,web
u005733,treatment,9,1,85.49,android
u005734,treatment,7,0,48.99,android
u005735,treatment,13,0,108.73,ios
u005736,treatment,11,0,47.78,android
u005737,treatment,16,1,48.85,android
u005738,treatment,8,1,107.86,ios
u005739,treatment,8,1,92.54,ios
u005740,treatment,8,0,21.58,web
u005741,treatment,11,0,26.56,ios
u005742,treatment,11,0,27.63,web
u005743,treatment,11,1,23.56,web
u005744,treatment,9,0,20.9,ios
u005745,treatment,17,1,51.86,android
u005746,treatment,13,1,33.68,ios
u005747,treatment,5,1,23.01,web
u005748,treatment,12,1,56.82,web
u005749,treatment,13,0,124.24,android
u005750,treatment,4,1,10.87,android
u005751,treatment,11,1,92.1,ios
u005752,treatment,5,1,9.44,web
u005753,treatment,12,1,68.93,ios
u005754,treatment,10,1,30.54,ios
u005755,treatment,9,0,42.76,ios
u005756,treatment,10,1,23.47,ios
u005757,treatment,7,1,34.07,android
u005758,treatment,7,1,22.1,android
u005759,treatment,12,1,44.13,android
u005760,treatment,12,1,61.89,ios
u005761,treatment,10,0,44.63,web
u005762,treatment,10,0,20.55,android
u005763,treatment,8,0,71.23,android
u005764,treatment,6,1,44.01,android
u005765,treatment,4,0,15.06,android
u005766,treatment,7,1,65.56,web
u005767,treatment,7,0,21.72,android
u005768,treatment,12,1,44.75,android
u005769,treatment,11,0,29.61,android
u005770,treatment,11,0,31.98,ios
u005771,treatment,6,1,38.71,web
u005772,treatment,4,1,19.74,android
u005773,treatment,7,0,35.53,web
u005774,treatment,4,0,19.65,web
u005775,treatment,10,1,54.98,android
u005776,treatment,7,0,60.86,ios
u005777,treatment,16,1,63.81,android
u005778,treatment,7,1,40.56,android
u005779,treatment,7,1,46.53,android
u005780,treatment,9,0,32.79,web
u005781,treatment,6,1,33.52,web
u005782,treatment,11,0,73.4,ios
u005783,treatment,9,0,81.47,android
u005784,treatment,7,0,100.14,android
u005785,treatment,11,0,76.82,android
u005786,treatment,10,0,40.07,web
u005787,treatment,5,1,23.43,android
u005788,treatment,11,1,105.09,web
u005789,treatment,7,1,16.73,ios
u005790,treatment,13,1,30.44,web
u005791,treatment,8,0,30.14,android
u005792,treatment,5,1,22.98,web
u005793,treatment,11,0,31.8,ios
u005794,treatment,9,1,38.93,web
u005795,treatment,14,1,133.75,web
u005796,treatment,10,1,51.87,android
u005797,treatment,6,1,35.86,android
u005798,treatment,5,1,54.27,web
u005799,treatment,10,0,35.3,android
u005800,treatment,9,1,21.91,web
u005801,treatment,5,1,33.04,web
u005802,treatment,10,1,22.55,ios
u005803,treatment,9,0,25.36,web
u005804,treatment,9,1,30.85,web
u005805,treatment,6,0,28.24,web
u005806,treatment,15,0,66.52,web
u005807,treatment,2,1,7.38,web
u005808,treatment,10,0,91.96,ios
u005809,treatment,9,0,44.99,web
u005810,treatment,7,1,79.8,ios
u005811,treatment,13,0,65.43,ios
u005812,treatment,17,1,164.89,ios
u005813,treatment,5,0,32.46,ios
u005814,treatment,8,0,33.61,android
u005815,treatment,13,0,145.02,ios
u005816,treatment,10,1,33.99,ios
u005817,treatment,11,0,48.24,ios
u005818,treatment,10,0,61.19,android
u005819,treatment,12,1,46.99,web
u005820,treatment,8,1,40.69,ios
u005821,treatment,9,1,103.31,web
u005822,treatment,15,1,46.13,ios
u005823,treatment,10,1,21.1,web
u005824,treatment,3,1,10.39,ios
u005825,treatment,4,1,30.3,web
u005826,treatment,5,1,14.46,ios
u005827,treatment,5,0,30.8,ios
u005828,treatment,13,1,56.97,web
u005829,treatment,3,0,8.38,android
u005830,treatment,12,1,43.54,web
u005831,treatment,7,0,52.05,android
u005832,treatment,15,1,43.36,ios
u005833,treatment,8,1,50.94,ios
u005834,treatment,13,0,77.38,web
u005835,treatment,11,0,76.82,android
u005836,treatment,9,0,67.49,android
u005837,treatment,14,1,48.77,web
u005838,treatment,14,0,42.21,android
u005839,treatment,6,0,22.09,android
u005840,treatment,17,0,89.36,android
u005841,treatment,9,1,38.67,ios
u005842,treatment,10,1,26.8,ios
u005843,treatment,10,1,46.78,ios
u005844,treatment,9,0,50.97,ios
u005845,treatment,11,1,30.05,android
u005846,treatment,8,0,37.9,ios
u005847,treatment,5,0,19.97,ios
u005848,treatment,15,0,53.59,web
u005849,treatment,6,1,56.22,web
u005850,treatment,2,0,20.44,android
u005851,treatment,8,1,22.78,web
u005852,treatment,3,0,25.91,web
u005853,treatment,11,0,70.1,android
u005854,treatment,10,1,34.47,android
u005855,treatment,10,1,40.27,ios
u005856,treatment,9,0,46.02,web
u005857,treatment,11,1,44.53,android
u005858,treatment,9,1,24.78,android
u005859,treatment,15,1,49.24,web
u005860,treatment,10,1,32.83,android
u005861,treatment,12,1,47.69,web
u005862,treatment,4,0,28.61,android
u005863,treatment,9,0,22.3,android
u005864,treatment,6,1,20.05,android
u005865,treatment,13,1,61.46,web
u005866,treatment,16,1,59.25,ios
u005867,treatment,12,1,55.96,web
u005868,treatment,7,1,35.51,web
u005869,treatment,7,1,19.95,ios
u005870,treatment,9,0,45.14,android
u005871,treatment,7,0,55.64,web
u005872,treatment,15,1,70.86,android
u005873,treatment,11,1,27.19,ios
u005874,treatment,12,1,90.58,ios
u005875,treatment,17,0,185.43,ios
u005876,treatment,9,0,52.66,ios
u005877,treatment,8,1,31.76,ios
u005878,treatment,10,1,39.09,ios
u005879,treatment,7,0,22.67,ios
u005880,treatment,10,1,55.67,web
u005881,treatment,8,1,34.68,web
u005882,treatment,11,1,37.57,ios
u005883,treatment,9,1,31.53,web
u005884,treatment,11,0,96.13,web
u005885,treatment,6,0,19.62,ios
u005886,treatment,7,0,37.24,web
u005887,treatment,4,1,19.73,web
u005888,treatment,9,0,63.28,ios
u005889,treatment,8,1,22.28,ios
u005890,treatment,7,1,49.74,ios
u005891,treatment,11,1,37.81,android
u005892,treatment,11,1,42.72,ios
u005893,treatment,6,0,28.44,ios
u005894,treatment,11,1,31.33,web
u005895,treatment,11,0,98.67,web
u005896,treatment,10,1,31.79,web
u005897,treatment,5,1,20.46,ios
u005898,treatment,4,1,12.37,web
u005899,treatment,14,1,36.13,ios
u005900,treatment,5,0,32.19,android
u005901,treatment,7,0,37.5,web
u005902,treatment,13,1,68.46,android
u005903,treatment,9,1,28.42,android
u005904,treatment,9,0,39.17,android
u005905,treatment,6,1,8.57,android
u005906,treatment,14,0,61.37,web
u005907,treatment,9,0,51.62,ios
u005908,treatment,7,0,34.17,android
u005909,treatment,5,1,20.18,android
u005910,treatment,7,1,41.79,ios
u005911,treatment,6,0,14.69,web
u005912,treatment,9,0,27.28,android
u005913,treatment,9,1,35.87,ios
u005914,treatment,9,0,60.07,web
u005915,treatment,12,1,38.1,android
u005916,treatment,6,0,24.41,android
u005917,treatment,9,0,31.78,android
u005918,treatment,7,1,13.76,android
u005919,treatment,9,0,47.37,ios
u005920,treatment,8,1,32.76,ios
u005921,treatment,14,1,60.66,ios
u005922,treatment,6,0,30.31,ios
u005923,treatment,12,0,45.95,android
u005924,treatment,9,1,58.08,web
u005925,treatment,11,1,38.1,web
u005926,treatment,8,0,22.15,android
u005927,treatment,12,0,41.7,web
u005928,treatment,9,0,34.86,web
u005929,treatment,8,0,25.06,ios
u005930,treatment,9,1,61.43,ios
u005931,treatment,8,1,47.5,web
u005932,treatment,8,1,65.59,android
u005933,treatment,12,0,116.68,web
u005934,treatment,6,0,11.28,ios
u005935,treatment,5,0,45.53,ios
u005936,treatment,10,1,26.67,android
u005937,treatment,6,1,25.08,android
u005938,treatment,8,1,19.82,web
u005939,treatment,9,1,60.72,android
u005940,treatment,13,1,46.27,ios
u005941,treatment,8,1,27.91,ios
u005942,treatment,10,0,68.97,web
u005943,treatment,6,0,44.05,ios
u005944,treatment,6,1,33.43,web
u005945,treatment,9,1,21.51,web
u005946,treatment,10,0,23.39,web
u005947,treatment,8,0,73.56,ios
u005948,treatment,7,0,17.82,web
u005949,treatment,4,1,11.67,android
u005950,treatment,5,1,17.82,web
u005951,treatment,11,0,38.52,android
u005952,treatment,6,1,18.93,web
u005953,treatment,6,1,24.78,ios
u005954,treatment,13,1,60.13,android
u005955,treatment,10,0,80.04,ios
u005956,treatment,11,1,85.51,web
u005957,treatment,11,0,52.24,android
u005958,treatment,11,1,95.77,android
u005959,treatment,9,0,53.33,web
u005960,treatment,8,1,55.83,ios
u005961,treatment,7,1,146.21,android
u005962,treatment,7,1,29.07,ios
u005963,treatment,10,1,58.81,ios
u005964,treatment,4,0,13.63,android
u005965,treatment,6,0,26.67,web
u005966,treatment,9,0,80.54,ios
u005967,treatment,3,0,25.63,web
u005968,treatment,8,1,42.15,web
u005969,treatment,6,1,34.61,web
u005970,treatment,6,1,23.22,ios
u005971,treatment,5,1,13.65,android
u005972,treatment,9,0,54.34,android
u005973,treatment,6,1,66.28,android
u005974,treatment,12,0,32.35,web
u005975,treatment,15,1,69.85,android
u005976,treatment,12,0,30.37,web
u005977,treatment,9,0,59.92,web
u005978,treatment,7,0,91.75,android
u005979,treatment,9,1,81.95,web
u005980,treatment,9,0,38.7,android
u005981,treatment,11,1,59.43,ios
u005982,treatment,1,0,8.3,web
u005983,treatment,4,1,30.74,web
u005984,treatment,6,1,18.35,android
u005985,treatment,13,0,51.3,android
u005986,treatment,14,0,47.76,ios
u005987,treatment,6,1,75.25,ios
u005988,treatment,9,1,38.35,web
u005989,treatment,6,0,21.21,web
u005990,treatment,16,1,112.04,ios
u005991,treatment,9,1,36.07,web
u005992,treatment,7,1,15.17,web
u005993,treatment,9,0,62.16,android
u005994,treatment,6,1,27.52,android
u005995,treatment,15,0,69.39,web
u005996,treatment,9,1,43.74,android
u005997,treatment,9,0,32.16,ios
u005998,treatment,7,1,18.92,web
u005999,treatment,3,0,20.97,ios
u006000,treatment,13,0,38.31,android
u006001,treatment,10,1,46.53,web
u006002,treatment,12,0,151.87,android
u006003,treatment,5,1,19.08,ios
u006004,treatment,5,0,16.7,web
u006005,treatment,8,1,29.14,android
u006006,treatment,19,0,118.3,ios
u006007,treatment,7,0,48.61,android
u006008,treatment,7,1,76.1,android
u006009,treatment,15,0,85.95,android
u006010,treatment,7,1,30.31,android
u006011,treatment,9,0,68.14,web
u006012,treatment,9,1,48.32,android
u006013,treatment,7,0,38.26,android
u006014,treatment,11,1,29.13,ios
u006015,treatment,7,0,22.17,web
u006016,treatment,14,1,48.9,web
u006017,treatment,7,0,25.39,android
u006018,treatment,12,0,18.12,android
u006019,treatment,3,0,17.37,ios
u006020,treatment,5,1,14.68,android
u006021,treatment,10,1,41.31,web
u006022,treatment,10,0,62.12,ios
u006023,treatment,7,0,13.19,android
u006024,treatment,11,1,23.83,web
u006025,treatment,4,0,18.18,android
u006026,treatment,14,1,87.05,ios
u006027,treatment,11,1,41.95,android
u006028,treatment,12,0,109.71,android
u006029,treatment,10,1,26.09,ios
u006030,treatment,7,1,36.76,ios
u006031,treatment,6,1,26.79,web
u006032,treatment,8,0,42.02,android
u006033,treatment,7,1,34.41,web
u006034,treatment,4,0,17.09,ios
u006035,treatment,8,1,26.67,ios
u006036,treatment,13,0,62.19,android
